194046.8906
207222.6563
179167.3281
293031.6875
424794
36039.58984
65730.64844
158998.7969
244701.125
191918.2344
195180.375
384189.5938
511796.5625
309960.9063
745339.5625
172412.1719
335240.125
353802.0625
506353.5938
96325.39844
170408.0313
297810.6563
144763.875
336880.1875
295830.7188
67900.40625
410088.9688
415801.125
86757.98438
69183.03125
117914.7344
152824.2969
253622.7813
383617.5
122848.3516
37893.71875
376660.8438
126607.7422
170404.4219
123392.0703
153315.0313
453110.4375
91284.25781
288273.75
348462.625
527903.75
494178.3438
94309.90625
139769.875
524940.125
303179.0313
415647.4063
54737.89063
88924.86719
140259.2969
27067.10742
596372.3125
96292.625
781292.625
245583.3438
227657.0781
334300.0938
172527.1875
117225.8125
17409.55273
55131.71094
128282.6016
191394.25
158313.8125
508780.5
241443.4688
21002.66016
203950.4844
261873.1563
224847.6719
33042.46484
690794.375
173032.5781
50176.625
247235.25
214154.1563
127768.2188
177094.6406
319815.125
54727.28906
472400.2188
321466.3125
1086679.25
251094.8281
186513.9219
421919.1875
345147.2813
125357.7734
474427.375
81921.10156
124628.7031
343855.875
316340.5625
649478.75
1365710.5
454392.3125
123124.6328
432070.5938
195965.375
468357.3438
318280.375
87357.75781
97738.21094
445609.5625
226888.7188
255415.8281
329884.7188
145339.8438
359241.625
353801.3438
445024.6563
449329.5625
475880.5313
212929.3906
83013.08594
202959.3438
130005.1641
60805.67578
478834.6563
299606.5
31075.29883
396486.7813
966002.4375
781682.625
92536.49219
393404.375
438115.2813
304859.4375
502840.6563
1223525.5
6213.306152
74357.91406
84066.98438
271176.5938
100470.5781
104313.875
85742.25781
234471.5469
17165.92773
86282.125
112935.9141
57992.34766
